stratum,market_id,target_date,snapshot_id,captured_at_utc,local_time,minute_of_day,window,native_unit,frozen_mechanism,raw_transition_kind,raw_removed_minutes,raw_added_minutes,raw_same_minute_value_changes,served_cutoff_hour,served_high_so_far,previous_served_high_so_far,settled_high,max_captured_at_utc_used,max_prior_captured_at_utc_used,observable_recovered_rows,observable_recovered_minutes,observable_max_recovered_source_captured_at_utc,envelope_max_cutoff_hour,envelope_max_high_so_far,envelope_max_previous_high_so_far,envelope_max_delta_from_served,envelope_max_event_repaired,envelope_max_exceeds_settled_high,envelope_last_cutoff_hour,envelope_last_high_so_far,envelope_last_previous_high_so_far,envelope_last_delta_from_served,envelope_last_event_repaired,envelope_last_exceeds_settled_high,m5_m3_label_gate_cutoff_hour,m5_m3_label_gate_high_so_far,m5_m3_label_gate_previous_high_so_far,m5_m3_label_gate_delta_from_served,m5_m3_label_gate_event_repaired,m5_m3_label_gate_exceeds_settled_high,observable_no_published_at_or_after_cutoff_hour,observable_no_published_at_or_after_high_so_far,observable_no_published_at_or_after_previous_high_so_far,observable_no_published_at_or_after_delta_from_served,observable_no_published_at_or_after_event_repaired,observable_no_published_at_or_after_exceeds_settled_high
C,atlanta,2026-07-05,20260705T140029921655-0400,2026-07-05T18:00:29.921655+00:00,14:00:29.669005,840,peak_heating_window,F,M2_empty_history,no_valid_row_change,,,,14,89.96,93.02,93,2026-07-05T18:00:29.921655+00:00,2026-07-05T17:58:02.974800+00:00,0,,,14,89.96,93.02,0,false,false,14,89.96,93.02,0,false,false,14,89.96,93.02,0,false,false,14,89.96,93.02,0,false,false
C,atlanta,2026-07-07,20260707T015450326147-0400,2026-07-07T05:54:50.326147+00:00,01:54:49.255178,114,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,75.02,77,92,2026-07-07T05:54:50.326147+00:00,2026-07-07T05:52:01.354627+00:00,0,,,7,75.02,77,0,false,false,7,75.02,77,0,false,false,7,75.02,77,0,false,false,7,75.02,77,0,false,false
C,atlanta,2026-07-07,20260707T030959170157-0400,2026-07-07T07:09:59.170157+00:00,03:09:58.997954,189,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,73.94,75.02,92,2026-07-07T07:09:59.170157+00:00,2026-07-07T07:08:36.318172+00:00,0,,,7,73.94,75.02,0,false,false,7,73.94,75.02,0,false,false,7,73.94,75.02,0,false,false,7,73.94,75.02,0,false,false
C,atlanta,2026-07-07,20260707T035557198123-0400,2026-07-07T07:55:57.198123+00:00,03:55:56.997925,235,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,73.04,73.94,92,2026-07-07T07:55:57.198123+00:00,2026-07-07T07:54:02.940797+00:00,0,,,7,73.04,73.94,0,false,false,7,73.04,73.94,0,false,false,7,73.04,73.94,0,false,false,7,73.04,73.94,0,false,false
C,atlanta,2026-07-07,20260707T055431604131-0400,2026-07-07T09:54:31.604131+00:00,05:54:31.422431,354,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,71.96,73.04,92,2026-07-07T09:54:31.604131+00:00,2026-07-07T09:52:06.872772+00:00,0,,,7,71.96,73.04,0,false,false,7,71.96,73.04,0,false,false,7,71.96,73.04,0,false,false,7,71.96,73.04,0,false,false
C,atlanta,2026-07-08,20260708T005549841108-0400,2026-07-08T04:55:49.841108+00:00,00:55:49.648174,55,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,77,78.98,93,2026-07-08T04:55:49.841108+00:00,2026-07-08T04:47:11.842015+00:00,0,,,7,77,78.98,0,false,false,7,77,78.98,0,false,false,7,77,78.98,0,false,false,7,77,78.98,0,false,false
C,atlanta,2026-07-08,20260708T025449056403-0400,2026-07-08T06:54:49.056403+00:00,02:54:48.877189,174,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,75.92,77,93,2026-07-08T06:54:49.056403+00:00,2026-07-08T06:54:15.450299+00:00,0,,,7,75.92,77,0,false,false,7,75.92,77,0,false,false,7,75.92,77,0,false,false,7,75.92,77,0,false,false
C,atlanta,2026-07-08,20260708T035449219103-0400,2026-07-08T07:54:49.219103+00:00,03:54:49.012675,234,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,75.02,75.92,93,2026-07-08T07:54:49.219103+00:00,2026-07-08T07:48:41.978156+00:00,0,,,7,75.02,75.92,0,false,false,7,75.02,75.92,0,false,false,7,75.02,75.92,0,false,false,7,75.02,75.92,0,false,false
C,atlanta,2026-07-08,20260708T045450843821-0400,2026-07-08T08:54:50.843821+00:00,04:54:50.656833,294,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,73.94,75.02,93,2026-07-08T08:54:50.843821+00:00,2026-07-08T08:52:10.324439+00:00,0,,,7,73.94,75.02,0,false,false,7,73.94,75.02,0,false,false,7,73.94,75.02,0,false,false,7,73.94,75.02,0,false,false
C,atlanta,2026-07-08,20260708T065451777417-0400,2026-07-08T10:54:51.777417+00:00,06:54:51.517969,414,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,73.04,73.94,93,2026-07-08T10:54:51.777417+00:00,2026-07-08T10:50:06.836293+00:00,0,,,7,73.04,73.94,0,false,false,7,73.04,73.94,0,false,false,7,73.04,73.94,0,false,false,7,73.04,73.94,0,false,false
C,atlanta,2026-07-09,20260709T005437180914-0400,2026-07-09T04:54:37.180914+00:00,00:54:36.804252,54,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,80.06,80.96,95,2026-07-09T04:54:37.180914+00:00,2026-07-09T04:45:33.123456+00:00,0,,,7,80.06,80.96,0,false,false,7,80.06,80.96,0,false,false,7,80.06,80.96,0,false,false,7,80.06,80.96,0,false,false
C,atlanta,2026-07-09,20260709T025645640888-0400,2026-07-09T06:56:45.640888+00:00,02:56:45.400784,176,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,78.98,80.06,95,2026-07-09T06:56:45.640888+00:00,2026-07-09T06:52:51.304783+00:00,0,,,7,78.98,80.06,0,false,false,7,78.98,80.06,0,false,false,7,78.98,80.06,0,false,false,7,78.98,80.06,0,false,false
C,atlanta,2026-07-09,20260709T035438200202-0400,2026-07-09T07:54:38.200202+00:00,03:54:38.018034,234,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,78.08,78.98,95,2026-07-09T07:54:38.200202+00:00,2026-07-09T07:47:21.918668+00:00,0,,,7,78.08,78.98,0,false,false,7,78.08,78.98,0,false,false,7,78.08,78.98,0,false,false,7,78.08,78.98,0,false,false
C,atlanta,2026-07-09,20260709T060317907903-0400,2026-07-09T10:03:17.907903+00:00,06:03:17.694789,363,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,75.92,78.08,95,2026-07-09T10:03:17.907903+00:00,2026-07-09T09:54:37.862312+00:00,0,,,7,75.92,78.08,0,false,false,7,75.92,78.08,0,false,false,7,75.92,78.08,0,false,false,7,75.92,78.08,0,false,false
C,atlanta,2026-07-09,20260709T105748085057-0400,2026-07-09T14:57:48.085057+00:00,10:57:43.987780,657,other,F,M2_empty_history,no_valid_row_change,,,,10,84.92,87.98,95,2026-07-09T14:57:48.085057+00:00,2026-07-09T14:55:06.034975+00:00,0,,,10,84.92,87.98,0,false,false,10,84.92,87.98,0,false,false,10,84.92,87.98,0,false,false,10,84.92,87.98,0,false,false
C,atlanta,2026-07-10,20260710T015520808476-0400,2026-07-10T05:55:20.808476+00:00,01:55:19.088528,115,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,77,78.08,92,2026-07-10T05:55:20.808476+00:00,2026-07-10T05:46:46.392790+00:00,0,,,7,77,78.08,0,false,false,7,77,78.08,0,false,false,7,77,78.08,0,false,false,7,77,78.08,0,false,false
C,atlanta,2026-07-10,20260710T025651737313-0400,2026-07-10T06:56:51.737313+00:00,02:56:48.127442,176,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,75.92,77,92,2026-07-10T06:56:51.737313+00:00,2026-07-10T06:35:46.622579+00:00,0,,,7,75.92,77,0,false,false,7,75.92,77,0,false,false,7,75.92,77,0,false,false,7,75.92,77,0,false,false
C,atlanta,2026-07-10,20260710T035918988631-0400,2026-07-10T07:59:18.988631+00:00,03:59:16.555394,239,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,75.02,75.92,92,2026-07-10T07:59:18.988631+00:00,2026-07-10T07:52:37.025878+00:00,0,,,7,75.02,75.92,0,false,false,7,75.02,75.92,0,false,false,7,75.02,75.92,0,false,false,7,75.02,75.92,0,false,false
C,atlanta,2026-07-10,20260710T045509586462-0400,2026-07-10T08:55:09.586462+00:00,04:55:09.330316,295,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,73.94,75.02,92,2026-07-10T08:55:09.586462+00:00,2026-07-10T08:50:52.814381+00:00,0,,,7,73.94,75.02,0,false,false,7,73.94,75.02,0,false,false,7,73.94,75.02,0,false,false,7,73.94,75.02,0,false,false
C,atlanta,2026-07-10,20260710T065447244856-0400,2026-07-10T10:54:47.244856+00:00,06:54:47.025159,414,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,73.94,75.02,92,2026-07-10T10:54:47.244856+00:00,2026-07-10T10:52:36.426938+00:00,0,,,7,73.94,75.02,0,false,false,7,73.94,75.02,0,false,false,7,73.94,75.02,0,false,false,7,73.94,75.02,0,false,false
C,atlanta,2026-07-10,20260710T120537916558-0400,2026-07-10T16:05:37.916558+00:00,12:05:37.703637,725,settlement_window,F,M2_empty_history,no_valid_row_change,,,,12,87.08,89.96,92,2026-07-10T16:05:37.916558+00:00,2026-07-10T16:00:31.887849+00:00,0,,,12,87.08,89.96,0,false,false,12,87.08,89.96,0,false,false,12,87.08,89.96,0,false,false,12,87.08,89.96,0,false,false
C,atlanta,2026-07-11,20260711T015530305586-0400,2026-07-11T05:55:30.305586+00:00,01:55:30.125996,115,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,78.08,78.98,94,2026-07-11T05:55:30.305586+00:00,2026-07-11T05:46:13.969421+00:00,0,,,7,78.08,78.98,0,false,false,7,78.08,78.98,0,false,false,7,78.08,78.98,0,false,false,7,78.08,78.98,0,false,false
C,atlanta,2026-07-11,20260711T035554825995-0400,2026-07-11T07:55:54.825995+00:00,03:55:54.274832,235,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,77,78.08,94,2026-07-11T07:55:54.825995+00:00,2026-07-11T07:46:55.010035+00:00,0,,,7,77,78.08,0,false,false,7,77,78.08,0,false,false,7,77,78.08,0,false,false,7,77,78.08,0,false,false
C,atlanta,2026-07-11,20260711T050007634319-0400,2026-07-11T09:00:07.634319+00:00,04:59:57.285855,299,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,75.92,77,94,2026-07-11T09:00:07.634319+00:00,2026-07-11T08:40:47.028683+00:00,0,,,7,75.92,77,0,false,false,7,75.92,77,0,false,false,7,75.92,77,0,false,false,7,75.92,77,0,false,false
C,atlanta,2026-07-11,20260711T055507880655-0400,2026-07-11T09:55:07.880655+00:00,05:55:07.703003,355,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,75.02,75.92,94,2026-07-11T09:55:07.880655+00:00,2026-07-11T09:46:24.247235+00:00,0,,,7,75.02,75.92,0,false,false,7,75.02,75.92,0,false,false,7,75.02,75.92,0,false,false,7,75.02,75.92,0,false,false
C,atlanta,2026-07-14,20260714T011726801803-0400,2026-07-14T05:17:26.801803+00:00,01:17:26.477145,77,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,73.94,75.02,84,2026-07-14T05:17:26.801803+00:00,2026-07-14T05:07:21.004483+00:00,0,,,7,73.94,75.02,0,false,false,7,73.94,75.02,0,false,false,7,73.94,75.02,0,false,false,7,73.94,75.02,0,false,false
C,atlanta,2026-07-14,20260714T025119437907-0400,2026-07-14T06:51:19.437907+00:00,02:51:19.174723,171,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,73.4,73.94,84,2026-07-14T06:51:19.437907+00:00,2026-07-14T06:42:54.890090+00:00,0,,,7,73.4,73.94,0,false,false,7,73.4,73.94,0,false,false,7,73.4,73.94,0,false,false,7,73.4,73.94,0,false,false
C,atlanta,2026-07-14,20260714T030111538878-0400,2026-07-14T07:01:11.538878+00:00,03:01:10.315073,181,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,73.04,73.4,84,2026-07-14T07:01:11.538878+00:00,2026-07-14T06:52:01.931362+00:00,0,,,7,73.04,73.4,0,false,false,7,73.04,73.4,0,false,false,7,73.04,73.4,0,false,false,7,73.04,73.4,0,false,false
C,atlanta,2026-07-14,20260714T043222506918-0400,2026-07-14T08:32:22.506918+00:00,04:32:21.389782,272,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,73.04,73.94,84,2026-07-14T08:32:22.506918+00:00,2026-07-14T08:31:30.325438+00:00,0,,,7,73.04,73.94,0,false,false,7,73.04,73.94,0,false,false,7,73.04,73.94,0,false,false,7,73.04,73.94,0,false,false
C,atlanta,2026-07-14,20260714T065523888276-0400,2026-07-14T10:55:23.888276+00:00,06:55:23.614150,415,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,71.96,73.04,84,2026-07-14T10:55:23.888276+00:00,2026-07-14T10:48:49.016571+00:00,0,,,7,71.96,73.04,0,false,false,7,71.96,73.04,0,false,false,7,71.96,73.04,0,false,false,7,71.96,73.04,0,false,false
C,atlanta,2026-07-15,20260715T110047759992-0400,2026-07-15T15:00:47.759992+00:00,11:00:47.532537,660,other,F,M2_empty_history,no_valid_row_change,,,,11,75.02,80.96,89,2026-07-15T15:00:47.759992+00:00,2026-07-15T14:57:31.541473+00:00,0,,,11,75.02,80.96,0,false,false,11,75.02,80.96,0,false,false,11,75.02,80.96,0,false,false,11,75.02,80.96,0,false,false
C,atlanta,2026-07-15,20260715T115838759824-0400,2026-07-15T15:58:38.759824+00:00,11:58:38.521809,718,other,F,M2_empty_history,no_valid_row_change,,,,11,80.96,82.04,89,2026-07-15T15:58:38.759824+00:00,2026-07-15T15:54:36.610860+00:00,0,,,11,80.96,82.04,0,false,false,11,80.96,82.04,0,false,false,11,80.96,82.04,0,false,false,11,80.96,82.04,0,false,false
C,atlanta,2026-07-15,20260715T120140651379-0400,2026-07-15T16:01:40.651379+00:00,12:01:40.452495,721,settlement_window,F,M2_empty_history,no_valid_row_change,,,,12,80.96,82.04,89,2026-07-15T16:01:40.651379+00:00,2026-07-15T16:01:07.259864+00:00,0,,,12,80.96,82.04,0,false,false,12,80.96,82.04,0,false,false,12,80.96,82.04,0,false,false,12,80.96,82.04,0,false,false
C,atlanta,2026-07-16,20260716T014039716544-0400,2026-07-16T05:40:39.716544+00:00,01:40:39.416169,100,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,78.98,80.06,92,2026-07-16T05:40:39.716544+00:00,2026-07-16T05:33:13.560042+00:00,0,,,7,78.98,80.06,0,false,false,7,78.98,80.06,0,false,false,7,78.98,80.06,0,false,false,7,78.98,80.06,0,false,false
C,atlanta,2026-07-16,20260716T025441073495-0400,2026-07-16T06:54:41.073495+00:00,02:54:40.893040,174,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,77,78.98,92,2026-07-16T06:54:41.073495+00:00,2026-07-16T06:46:59.888582+00:00,0,,,7,77,78.98,0,false,false,7,77,78.98,0,false,false,7,77,78.98,0,false,false,7,77,78.98,0,false,false
C,atlanta,2026-07-16,20260716T045539582105-0400,2026-07-16T08:55:39.582105+00:00,04:55:39.352691,295,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,75.92,77,92,2026-07-16T08:55:39.582105+00:00,2026-07-16T08:54:31.067504+00:00,0,,,7,75.92,77,0,false,false,7,75.92,77,0,false,false,7,75.92,77,0,false,false,7,75.92,77,0,false,false
C,atlanta,2026-07-16,20260716T055445964983-0400,2026-07-16T09:54:45.964983+00:00,05:54:45.790430,354,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,75.02,75.92,92,2026-07-16T09:54:45.964983+00:00,2026-07-16T09:49:05.575635+00:00,0,,,7,75.02,75.92,0,false,false,7,75.02,75.92,0,false,false,7,75.02,75.92,0,false,false,7,75.02,75.92,0,false,false
C,atlanta,2026-07-16,20260716T125810555681-0400,2026-07-16T16:58:10.555681+00:00,12:58:09.327555,778,settlement_window,F,M2_empty_history,no_valid_row_change,,,,12,86,87.08,92,2026-07-16T16:58:10.555681+00:00,2026-07-16T16:55:55.961182+00:00,0,,,12,86,87.08,0,false,false,12,86,87.08,0,false,false,12,86,87.08,0,false,false,12,86,87.08,0,false,false
C,atlanta,2026-07-17,20260717T005545361698-0400,2026-07-17T04:55:45.361698+00:00,00:55:45.072631,55,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,77,78.08,89,2026-07-17T04:55:45.361698+00:00,2026-07-17T04:46:33.341366+00:00,0,,,7,77,78.08,0,false,false,7,77,78.08,0,false,false,7,77,78.08,0,false,false,7,77,78.08,0,false,false
C,atlanta,2026-07-17,20260717T025443076815-0400,2026-07-17T06:54:43.076815+00:00,02:54:42.645052,174,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,75.92,77,89,2026-07-17T06:54:43.076815+00:00,2026-07-17T06:46:02.484590+00:00,0,,,7,75.92,77,0,false,false,7,75.92,77,0,false,false,7,75.92,77,0,false,false,7,75.92,77,0,false,false
C,atlanta,2026-07-18,20260718T025532068713-0400,2026-07-18T06:55:32.068713+00:00,02:55:31.739531,175,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,75.92,77,93,2026-07-18T06:55:32.068713+00:00,2026-07-18T06:54:22.079778+00:00,0,,,7,75.92,77,0,false,false,7,75.92,77,0,false,false,7,75.92,77,0,false,false,7,75.92,77,0,false,false
C,atlanta,2026-07-18,20260718T035431105857-0400,2026-07-18T07:54:31.105857+00:00,03:54:30.847086,234,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,75.02,75.92,93,2026-07-18T07:54:31.105857+00:00,2026-07-18T07:49:01.113236+00:00,0,,,7,75.02,75.92,0,false,false,7,75.02,75.92,0,false,false,7,75.02,75.92,0,false,false,7,75.02,75.92,0,false,false
C,atlanta,2026-07-18,20260718T055538040681-0400,2026-07-18T09:55:38.040681+00:00,05:55:37.842835,355,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,73.94,75.02,93,2026-07-18T09:55:38.040681+00:00,2026-07-18T09:47:14.102508+00:00,0,,,7,73.94,75.02,0,false,false,7,73.94,75.02,0,false,false,7,73.94,75.02,0,false,false,7,73.94,75.02,0,false,false
C,atlanta,2026-07-18,20260718T065233318121-0400,2026-07-18T10:52:33.318121+00:00,06:52:33.167938,412,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,73.94,75.02,93,2026-07-18T10:52:33.318121+00:00,2026-07-18T10:51:40.147979+00:00,0,,,7,73.94,75.02,0,false,false,7,73.94,75.02,0,false,false,7,73.94,75.02,0,false,false,7,73.94,75.02,0,false,false
C,atlanta,2026-07-18,20260718T091349652716-0400,2026-07-18T13:13:49.652716+00:00,09:13:49.393808,553,other,F,M2_empty_history,no_valid_row_change,,,,9,75.92,78.08,93,2026-07-18T13:13:49.652716+00:00,2026-07-18T13:07:38.155705+00:00,0,,,9,75.92,78.08,0,false,false,9,75.92,78.08,0,false,false,9,75.92,78.08,0,false,false,9,75.92,78.08,0,false,false
C,atlanta,2026-07-18,20260718T135939233943-0400,2026-07-18T17:59:39.233943+00:00,13:59:38.045805,839,settlement_window,F,M2_empty_history,no_valid_row_change,,,,13,89.96,91.04,93,2026-07-18T17:59:39.233943+00:00,2026-07-18T17:59:37.937181+00:00,0,,,13,89.96,91.04,0,false,false,13,89.96,91.04,0,false,false,13,89.96,91.04,0,false,false,13,89.96,91.04,0,false,false
C,atlanta,2026-07-19,20260719T015532074008-0400,2026-07-19T05:55:32.074008+00:00,01:55:31.678172,115,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,77,78.98,91,2026-07-19T05:55:32.074008+00:00,2026-07-19T05:50:26.368949+00:00,0,,,7,77,78.98,0,false,false,7,77,78.98,0,false,false,7,77,78.98,0,false,false,7,77,78.98,0,false,false
C,atlanta,2026-07-19,20260719T025446207633-0400,2026-07-19T06:54:46.207633+00:00,02:54:45.226415,174,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,75.92,77,91,2026-07-19T06:54:46.207633+00:00,2026-07-19T06:45:33.598801+00:00,0,,,7,75.92,77,0,false,false,7,75.92,77,0,false,false,7,75.92,77,0,false,false,7,75.92,77,0,false,false
C,atlanta,2026-07-19,20260719T035537550691-0400,2026-07-19T07:55:37.550691+00:00,03:55:37.338905,235,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,75.02,75.92,91,2026-07-19T07:55:37.550691+00:00,2026-07-19T07:49:39.860116+00:00,0,,,7,75.02,75.92,0,false,false,7,75.02,75.92,0,false,false,7,75.02,75.92,0,false,false,7,75.02,75.92,0,false,false
C,atlanta,2026-07-20,20260720T025544963814-0400,2026-07-20T06:55:44.963814+00:00,02:55:44.584421,175,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,75.02,75.92,93,2026-07-20T06:55:44.963814+00:00,2026-07-20T06:51:06.927775+00:00,0,,,7,75.02,75.92,0,false,false,7,75.02,75.92,0,false,false,7,75.02,75.92,0,false,false,7,75.02,75.92,0,false,false
C,atlanta,2026-07-20,20260720T035533096421-0400,2026-07-20T07:55:33.096421+00:00,03:55:32.051176,235,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,73.94,75.02,93,2026-07-20T07:55:33.096421+00:00,2026-07-20T07:46:26.582845+00:00,0,,,7,73.94,75.02,0,false,false,7,73.94,75.02,0,false,false,7,73.94,75.02,0,false,false,7,73.94,75.02,0,false,false
C,atlanta,2026-07-21,20260721T005548640049-0400,2026-07-21T04:55:48.640049+00:00,00:55:48.445124,55,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,78.08,78.98,90,2026-07-21T04:55:48.640049+00:00,2026-07-21T04:46:29.731348+00:00,0,,,7,78.08,78.98,0,false,false,7,78.08,78.98,0,false,false,7,78.08,78.98,0,false,false,7,78.08,78.98,0,false,false
C,atlanta,2026-07-21,20260721T015722211434-0400,2026-07-21T05:57:22.211434+00:00,01:57:20.884677,117,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,77,78.08,90,2026-07-21T05:57:22.211434+00:00,2026-07-21T05:47:58.976371+00:00,0,,,7,77,78.08,0,false,false,7,77,78.08,0,false,false,7,77,78.08,0,false,false,7,77,78.08,0,false,false
C,atlanta,2026-07-21,20260721T030138791255-0400,2026-07-21T07:01:38.791255+00:00,03:01:37.492285,181,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,75.92,77,90,2026-07-21T07:01:38.791255+00:00,2026-07-21T06:52:31.758299+00:00,0,,,7,75.92,77,0,false,false,7,75.92,77,0,false,false,7,75.92,77,0,false,false,7,75.92,77,0,false,false
C,atlanta,2026-07-21,20260721T035620563767-0400,2026-07-21T07:56:20.563767+00:00,03:56:19.571647,236,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,75.02,75.92,90,2026-07-21T07:56:20.563767+00:00,2026-07-21T07:47:13.931134+00:00,0,,,7,75.02,75.92,0,false,false,7,75.02,75.92,0,false,false,7,75.02,75.92,0,false,false,7,75.02,75.92,0,false,false
C,atlanta,2026-07-21,20260721T065825657487-0400,2026-07-21T10:58:25.657487+00:00,06:58:24.623735,418,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,73.04,75.02,90,2026-07-21T10:58:25.657487+00:00,2026-07-21T10:49:20.117982+00:00,0,,,7,73.04,75.02,0,false,false,7,73.04,75.02,0,false,false,7,73.04,75.02,0,false,false,7,73.04,75.02,0,false,false
C,atlanta,2026-07-22,20260722T005428015006-0400,2026-07-22T04:54:28.015006+00:00,00:54:27.839011,54,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,78.98,80.06,88,2026-07-22T04:54:28.015006+00:00,2026-07-22T04:46:16.374993+00:00,0,,,7,78.98,80.06,0,false,false,7,78.98,80.06,0,false,false,7,78.98,80.06,0,false,false,7,78.98,80.06,0,false,false
C,atlanta,2026-07-22,20260722T015904363098-0400,2026-07-22T05:59:04.363098+00:00,01:59:03.434094,119,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,77,78.98,88,2026-07-22T05:59:04.363098+00:00,2026-07-22T05:49:58.863305+00:00,0,,,7,77,78.98,0,false,false,7,77,78.98,0,false,false,7,77,78.98,0,false,false,7,77,78.98,0,false,false
C,atlanta,2026-07-22,20260722T035733735876-0400,2026-07-22T07:57:33.735876+00:00,03:57:32.739455,237,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,75.92,77,88,2026-07-22T07:57:33.735876+00:00,2026-07-22T07:48:27.078324+00:00,0,,,7,75.92,77,0,false,false,7,75.92,77,0,false,false,7,75.92,77,0,false,false,7,75.92,77,0,false,false
C,atlanta,2026-07-22,20260722T105934029765-0400,2026-07-22T14:59:34.029765+00:00,10:59:33.766710,659,other,F,M2_empty_history,no_valid_row_change,,,,10,80.06,82.04,88,2026-07-22T14:59:34.029765+00:00,2026-07-22T14:54:40.006371+00:00,0,,,10,80.06,82.04,0,false,false,10,80.06,82.04,0,false,false,10,80.06,82.04,0,false,false,10,80.06,82.04,0,false,false
C,atlanta,2026-07-23,20260723T005437430598-0400,2026-07-23T04:54:37.430598+00:00,00:54:37.101885,54,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,77,78.08,89,2026-07-23T04:54:37.430598+00:00,2026-07-23T04:47:36.838064+00:00,0,,,7,77,78.08,0,false,false,7,77,78.08,0,false,false,7,77,78.08,0,false,false,7,77,78.08,0,false,false
C,atlanta,2026-07-23,20260723T015523350459-0400,2026-07-23T05:55:23.350459+00:00,01:55:23.102729,115,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,75.92,77,89,2026-07-23T05:55:23.350459+00:00,2026-07-23T05:51:21.871808+00:00,0,,,7,75.92,77,0,false,false,7,75.92,77,0,false,false,7,75.92,77,0,false,false,7,75.92,77,0,false,false
C,atlanta,2026-07-23,20260723T050338189075-0400,2026-07-23T09:03:38.189075+00:00,05:03:37.306974,303,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,75.02,75.92,89,2026-07-23T09:03:38.189075+00:00,2026-07-23T08:54:14.794927+00:00,0,,,7,75.02,75.92,0,false,false,7,75.02,75.92,0,false,false,7,75.02,75.92,0,false,false,7,75.02,75.92,0,false,false
C,atlanta,2026-07-23,20260723T110540371049-0400,2026-07-23T15:05:40.371049+00:00,11:05:40.181516,665,other,F,M2_empty_history,no_valid_row_change,,,,11,80.96,82.04,89,2026-07-23T15:05:40.371049+00:00,2026-07-23T14:58:53.170606+00:00,0,,,11,80.96,82.04,0,false,false,11,80.96,82.04,0,false,false,11,80.96,82.04,0,false,false,11,80.96,82.04,0,false,false
