stratum,market_id,target_date,snapshot_id,local_time,minute_of_day,high_so_far,prev_running_max,drop_degrees,wu_history_rows,wu_history_max_c,wu_current_max_since_7am_c,current_temp,rows_changed,rows_dropped,latest_datetime_changed,cutoff_hour_changed,previous_cutoff_hour,cutoff_hour,cutoff_delta,capture_minute,previous_capture_minute,rows_lost_within_window,source_kind,mechanism,settled_high
C,san-francisco,2026-07-22,20260722T140050424904-0400,11:00:50.168108,660,68,71.06,3.06,0,,,68,0,0,false,true,10,11,1,660,658,0,station,M2_empty_history,73
C,san-francisco,2026-07-23,20260723T044348886628-0400,01:43:48.584949,103,60.98,62.06,1.07999999999999,0,,,60.98,0,0,false,false,7,7,0,103,101,0,station,M2_empty_history,69
C,san-francisco,2026-07-23,20260723T055932622772-0400,02:59:32.328989,179,60.08,62.06,1.98,0,,,60.08,0,0,false,false,7,7,0,179,175,0,station,M2_empty_history,69
C,san-francisco,2026-07-23,20260723T075841871428-0400,04:58:41.667111,298,59,62.06,3.06,0,,,59,0,0,false,false,7,7,0,298,294,0,station,M2_empty_history,69
C,san-francisco,2026-07-23,20260723T140132417662-0400,11:01:32.232509,661,62.06,62.96,0.899999999999999,0,,,62.06,0,0,false,true,10,11,1,661,659,0,station,M2_empty_history,69
C,san-francisco,2026-07-23,20260723T140428597941-0400,11:04:28.383026,664,62.06,62.96,0.899999999999999,0,,,62.06,0,0,false,false,11,11,0,664,662,0,station,M2_empty_history,69
C,san-francisco,2026-07-23,20260723T163300854606-0400,13:33:00.645879,813,64.94,68,3.06,0,,,64.94,0,0,false,false,13,13,0,813,804,0,station,M2_empty_history,69
C,san-francisco,2026-07-24,20260724T045104198589-0400,01:51:00.301757,111,60.08,60.98,0.900000000000006,0,,,60.08,0,0,false,false,7,7,0,111,106,0,station,M2_empty_history,70
C,san-francisco,2026-07-25,20260725T065933243021-0400,03:59:32.937824,239,60.08,60.98,0.900000000000006,0,,,60.08,0,0,false,false,7,7,0,239,230,0,station,M2_empty_history,70
C,san-francisco,2026-07-26,20260726T035923936278-0400,00:59:23.790399,59,60.98,62.06,1.07999999999999,0,,,60.98,0,0,false,false,7,7,0,59,55,0,station,M2_empty_history,68
C,san-francisco,2026-07-26,20260726T050002779040-0400,01:59:58.411448,119,60.08,62.06,1.98,0,,,60.08,0,0,false,false,7,7,0,119,111,0,station,M2_empty_history,68
C,san-francisco,2026-07-26,20260726T123334272822-0400,09:33:34.126429,573,60.08,62.06,1.98,0,,,60.08,0,0,false,false,9,9,0,573,571,0,station,M2_empty_history,68
C,san-francisco,2026-07-27,20260727T041336298620-0400,01:13:35.199950,73,59,60.08,1.08,0,,,59,0,0,false,false,7,7,0,73,64,0,station,M2_empty_history,69
C,san-francisco,2026-07-27,20260727T091736336360-0400,06:17:35.151703,377,57.92,60.08,2.16,0,,,57.92,0,0,false,false,7,7,0,377,368,0,station,M2_empty_history,69
C,san-francisco,2026-07-28,20260728T065938991529-0400,03:59:38.584995,239,59,60.08,1.08,0,,,59,0,0,false,false,7,7,0,239,239,0,station,M2_empty_history,70
C,san-francisco,2026-07-28,20260728T100234508008-0400,07:02:34.357831,422,59,60.08,1.08,0,,,59,0,0,false,false,7,7,0,422,421,0,station,M2_empty_history,70
C,san-francisco,2026-07-28,20260728T125238510993-0400,09:52:38.343164,592,60.08,62.06,1.98,0,,,60.08,0,0,false,false,9,9,0,592,590,0,station,M2_empty_history,70
C,san-francisco,2026-07-28,20260728T135039687969-0400,10:50:39.496453,650,60.08,62.06,1.98,0,,,60.08,0,0,false,false,10,10,0,650,649,0,station,M2_empty_history,70
C,san-francisco,2026-07-29,20260729T032048338226-0400,00:20:47.245646,20,60.08,60.98,0.900000000000006,0,,,60.08,0,0,false,false,7,7,0,20,11,0,station,M2_empty_history,69
C,san-francisco,2026-07-29,20260729T050007498972-0400,02:00:07.178829,120,59,60.98,1.98,0,,,59,0,0,false,false,7,7,0,120,114,0,station,M2_empty_history,69
C,san-francisco,2026-07-29,20260729T073919404351-0400,04:39:19.191135,279,57.92,60.98,3.06,0,,,57.92,0,0,false,false,7,7,0,279,278,0,station,M2_empty_history,69
C,san-francisco,2026-07-29,20260729T132950682365-0400,10:29:50.524296,629,62.06,64.04,1.98000000000001,0,,,62.06,0,0,false,false,10,10,0,629,624,0,station,M2_empty_history,69
C,san-francisco,2026-07-30,20260730T040515009049-0400,01:05:13.893737,65,59,60.08,1.08,0,,,59,0,0,false,false,7,7,0,65,56,0,station,M2_empty_history,73
C,san-francisco,2026-07-30,20260730T045910234918-0400,01:59:09.926629,119,57.92,60.08,2.16,0,,,57.92,0,0,false,false,7,7,0,119,111,0,station,M2_empty_history,73
C,seattle,2026-07-03,20260703T065637-0400,03:56:36.874399,236,59,60.08,1.08,0,,,59,0,0,false,false,7,7,0,236,227,0,station,M2_empty_history,72
C,seattle,2026-07-03,20260703T082531-0400,05:25:31.163224,325,57.92,60.08,2.16,0,,,57.92,0,0,false,false,7,7,0,325,318,0,station,M2_empty_history,72
C,seattle,2026-07-03,20260703T153731-0400,12:37:30.949280,757,64.04,66.02,1.97999999999999,0,,,64.04,0,0,false,false,12,12,0,757,748,0,station,M2_empty_history,72
C,seattle,2026-07-05,20260705T035558282216-0400,00:55:57.484989,55,59,60.08,1.08,0,,,59,0,0,false,false,7,7,0,55,54,0,station,M2_empty_history,76
C,seattle,2026-07-05,20260705T055604043668-0400,02:56:03.880120,176,57.92,60.08,2.16,0,,,57.92,0,0,false,false,7,7,0,176,172,0,station,M2_empty_history,76
C,seattle,2026-07-05,20260705T065602442608-0400,03:56:02.175224,236,55.94,60.08,4.14,0,,,55.94,0,0,false,false,7,7,0,236,226,0,station,M2_empty_history,76
C,seattle,2026-07-05,20260705T075611413472-0400,04:56:11.162441,296,55.04,60.08,5.04,0,,,55.04,0,0,false,false,7,7,0,296,290,0,station,M2_empty_history,76
C,seattle,2026-07-05,20260705T142043876349-0400,11:20:43.550349,680,60.98,64.94,3.95999999999999,0,,,60.98,0,0,false,false,11,11,0,680,671,0,station,M2_empty_history,76
C,seattle,2026-07-07,20260707T035622144087-0400,00:56:21.112780,56,60.08,62.06,1.98,0,,,60.08,0,0,false,false,7,7,0,56,51,0,station,M2_empty_history,74
C,seattle,2026-07-07,20260707T045640520188-0400,01:56:40.259273,116,59,62.06,3.06,0,,,59,0,0,false,false,7,7,0,116,114,0,station,M2_empty_history,74
C,seattle,2026-07-07,20260707T055543952045-0400,02:55:43.750572,175,57.02,62.06,5.03999999999999,0,,,57.02,0,0,false,false,7,7,0,175,169,0,station,M2_empty_history,74
C,seattle,2026-07-07,20260707T065547933509-0400,03:55:47.730935,235,55.04,62.06,7.02,0,,,55.04,0,0,false,false,7,7,0,235,232,0,station,M2_empty_history,74
C,seattle,2026-07-07,20260707T075600175282-0400,04:55:59.865265,295,53.96,62.06,8.09999999999999,0,,,53.96,0,0,false,false,7,7,0,295,287,0,station,M2_empty_history,74
C,seattle,2026-07-07,20260707T083355818206-0400,05:33:55.507688,333,53.06,62.06,9,0,,,53.06,0,0,false,false,7,7,0,333,332,0,station,M2_empty_history,74
C,seattle,2026-07-07,20260707T085445384153-0400,05:54:45.183833,354,53.06,62.06,9,0,,,53.06,0,0,false,false,7,7,0,354,354,0,station,M2_empty_history,74
C,seattle,2026-07-08,20260708T035620696388-0400,00:56:20.437321,56,62.06,62.96,0.899999999999999,0,,,62.06,0,0,false,false,7,7,0,56,48,0,station,M2_empty_history,69
C,seattle,2026-07-08,20260708T045605594865-0400,01:56:05.059355,116,60.08,62.96,2.88,0,,,60.08,0,0,false,false,7,7,0,116,111,0,station,M2_empty_history,69
C,seattle,2026-07-08,20260708T055615016425-0400,02:56:14.543393,176,59,62.96,3.95999999999999,0,,,59,0,0,false,false,7,7,0,176,174,0,station,M2_empty_history,69
C,seattle,2026-07-08,20260708T065628481417-0400,03:56:28.189684,236,57.92,62.96,5.03999999999999,0,,,57.92,0,0,false,false,7,7,0,236,229,0,station,M2_empty_history,69
C,seattle,2026-07-08,20260708T094626381326-0400,06:46:23.869795,406,57.02,62.96,5.93999999999999,0,,,57.02,0,0,false,false,7,7,0,406,384,0,station,M2_empty_history,69
C,seattle,2026-07-09,20260709T035602969597-0400,00:56:02.743444,56,57.92,60.98,3.06,0,,,57.92,0,0,false,false,7,7,0,56,55,0,station,M2_empty_history,78
C,seattle,2026-07-09,20260709T045553249285-0400,01:55:52.982297,115,55.04,60.98,5.94,0,,,55.04,0,0,false,false,7,7,0,115,110,0,station,M2_empty_history,78
C,seattle,2026-07-09,20260709T055652884215-0400,02:56:52.674194,176,53.96,60.98,7.02,0,,,53.96,0,0,false,false,7,7,0,176,173,0,station,M2_empty_history,78
C,seattle,2026-07-09,20260709T083308180362-0400,05:33:07.540582,333,53.96,60.98,7.02,0,,,53.96,0,0,false,false,7,7,0,333,315,0,station,M2_empty_history,78
C,seattle,2026-07-09,20260709T145933311670-0400,11:59:33.090669,719,62.96,66.02,3.06,0,,,62.96,0,0,false,false,11,11,0,719,717,0,station,M2_empty_history,78
C,seattle,2026-07-09,20260709T174604521338-0400,14:45:43.665503,885,69.08,71.96,2.88,0,,,69.08,0,0,false,false,14,14,0,885,844,0,station,M2_empty_history,78
C,seattle,2026-07-10,20260710T035841030208-0400,00:58:33.555970,58,59,62.06,3.06,0,,,59,0,0,false,false,7,7,0,58,49,0,station,M2_empty_history,76
C,seattle,2026-07-10,20260710T055602914763-0400,02:56:02.427930,176,59,64.04,5.04000000000001,0,,,59,0,0,false,false,7,7,0,176,169,0,station,M2_empty_history,76
C,seattle,2026-07-10,20260710T065559278204-0400,03:55:59.061192,235,57.02,64.04,7.02,0,,,57.02,0,0,false,false,7,7,0,235,233,0,station,M2_empty_history,76
C,seattle,2026-07-10,20260710T075556731119-0400,04:55:56.474185,295,55.94,64.04,8.10000000000001,0,,,55.94,0,0,false,false,7,7,0,295,288,0,station,M2_empty_history,76
C,seattle,2026-07-10,20260710T150239701498-0400,12:02:29.708240,722,66.92,69.08,2.16,0,,,66.92,0,0,false,true,11,12,1,722,718,0,station,M2_empty_history,76
C,seattle,2026-07-14,20260714T035642950826-0400,00:56:42.690049,56,60.08,62.96,2.88,0,,,60.08,0,0,false,false,7,7,0,56,46,0,station,M2_empty_history,85
C,seattle,2026-07-14,20260714T065650680120-0400,03:56:50.419922,236,57.02,62.96,5.93999999999999,0,,,57.02,0,0,false,false,7,7,0,236,228,0,station,M2_empty_history,85
C,seattle,2026-07-14,20260714T090832546859-0400,06:08:30.889297,368,57.02,62.96,5.93999999999999,0,,,57.02,0,0,false,false,7,7,0,368,347,0,station,M2_empty_history,85
C,seattle,2026-07-14,20260714T191323382549-0400,16:13:23.103979,973,82.04,82.94,0.899999999999991,0,,,82.04,0,0,false,false,16,16,0,973,971,0,station,M2_empty_history,85
C,seattle,2026-07-15,20260715T044244441686-0400,01:42:43.983849,102,60.98,66.92,5.94,0,,,60.98,0,0,false,false,7,7,0,102,93,0,station,M2_empty_history,83
C,seattle,2026-07-15,20260715T045641777240-0400,01:56:41.570414,116,60.08,66.92,6.84,0,,,60.08,0,0,false,false,7,7,0,116,112,0,station,M2_empty_history,83
C,seattle,2026-07-15,20260715T075737615223-0400,04:57:37.269125,297,57.92,66.92,9,0,,,57.92,0,0,false,false,7,7,0,297,293,0,station,M2_empty_history,83
C,seattle,2026-07-15,20260715T085650712961-0400,05:56:50.324085,356,57.02,66.92,9.9,0,,,57.02,0,0,false,false,7,7,0,356,348,0,station,M2_empty_history,83
C,seattle,2026-07-16,20260716T035846384662-0400,00:58:46.148815,58,62.96,68,5.04000000000001,0,,,62.96,0,0,false,false,7,7,0,58,57,0,station,M2_empty_history,64
C,seattle,2026-07-16,20260716T045651042591-0400,01:56:50.826509,116,60.08,68,7.92,0,,,60.08,0,0,false,false,7,7,0,116,112,0,station,M2_empty_history,64
C,seattle,2026-07-16,20260716T055548080405-0400,02:55:47.891424,175,59,68,9,0,,,59,0,0,false,false,7,7,0,175,166,0,station,M2_empty_history,64
C,seattle,2026-07-16,20260716T065558455294-0400,03:55:58.201991,235,57.92,68,10.08,0,,,57.92,0,0,false,false,7,7,0,235,230,0,station,M2_empty_history,64
C,seattle,2026-07-16,20260716T075653298752-0400,04:56:53.079327,296,57.02,68,10.98,0,,,57.02,0,0,false,false,7,7,0,296,294,0,station,M2_empty_history,64
C,seattle,2026-07-16,20260716T095624276925-0400,06:56:23.945207,416,55.94,68,12.06,0,,,55.94,0,0,false,false,7,7,0,416,413,0,station,M2_empty_history,64
C,seattle,2026-07-17,20260717T170052777038-0400,14:00:52.367420,840,66.02,66.92,0.900000000000006,0,,,66.02,0,0,false,true,13,14,1,840,836,0,station,M2_empty_history,71
C,seattle,2026-07-18,20260718T035645091051-0400,00:56:44.879593,56,60.98,62.06,1.07999999999999,0,,,60.98,0,0,false,false,7,7,0,56,48,0,station,M2_empty_history,74
C,seattle,2026-07-18,20260718T045559626812-0400,01:55:59.408198,115,60.08,62.06,1.98,0,,,60.08,0,0,false,false,7,7,0,115,111,0,station,M2_empty_history,74
C,seattle,2026-07-18,20260718T065602385032-0400,03:56:02.116074,236,59,62.06,3.06,0,,,59,0,0,false,false,7,7,0,236,230,0,station,M2_empty_history,74
C,seattle,2026-07-18,20260718T075653767681-0400,04:56:53.555851,296,57.02,62.06,5.03999999999999,0,,,57.02,0,0,false,false,7,7,0,296,294,0,station,M2_empty_history,74
C,seattle,2026-07-18,20260718T083056357757-0400,05:30:56.177471,330,55.94,62.06,6.12,0,,,55.94,0,0,false,false,7,7,0,330,330,0,station,M2_empty_history,74
C,seattle,2026-07-18,20260718T120013693228-0400,09:00:12.731783,540,57.92,62.06,4.13999999999999,0,,,57.92,0,0,false,true,8,9,1,540,537,0,station,M2_empty_history,74
C,seattle,2026-07-18,20260718T155830173365-0400,12:58:29.808114,778,66.02,69.08,3.06,0,,,66.02,0,0,false,false,12,12,0,778,777,0,station,M2_empty_history,74
C,seattle,2026-07-19,20260719T035553595465-0400,00:55:53.376473,55,62.06,64.04,1.98000000000001,0,,,62.06,0,0,false,false,7,7,0,55,49,0,station,M2_empty_history,78
C,seattle,2026-07-19,20260719T045548326120-0400,01:55:48.057323,115,60.08,64.04,3.96000000000001,0,,,60.08,0,0,false,false,7,7,0,115,113,0,station,M2_empty_history,78
C,seattle,2026-07-19,20260719T055545418995-0400,02:55:45.139091,175,59,64.04,5.04000000000001,0,,,59,0,0,false,false,7,7,0,175,167,0,station,M2_empty_history,78
C,seattle,2026-07-19,20260719T065706766259-0400,03:57:06.539407,237,57.92,64.04,6.12,0,,,57.92,0,0,false,false,7,7,0,237,231,0,station,M2_empty_history,78
C,seattle,2026-07-19,20260719T075652314658-0400,04:56:52.029093,296,57.02,64.04,7.02,0,,,57.02,0,0,false,false,7,7,0,296,295,0,station,M2_empty_history,78
C,seattle,2026-07-19,20260719T104344670344-0400,07:43:43.645060,463,57.02,64.04,7.02,0,,,57.02,0,0,false,false,7,7,0,463,454,0,station,M2_empty_history,78
C,seattle,2026-07-19,20260719T195830726006-0400,16:58:30.343119,1018,75.92,78.08,2.16,0,,,75.92,0,0,false,false,16,16,0,1018,1016,0,station,M2_empty_history,78
C,seattle,2026-07-20,20260720T035556531976-0400,00:55:56.232136,55,66.02,66.92,0.900000000000006,0,,,66.02,0,0,false,false,7,7,0,55,55,0,station,M2_empty_history,82
C,seattle,2026-07-20,20260720T045546186285-0400,01:55:45.852620,115,64.04,66.92,2.88,0,,,64.04,0,0,false,false,7,7,0,115,109,0,station,M2_empty_history,82
C,seattle,2026-07-20,20260720T065605930267-0400,03:56:05.636681,236,62.06,66.92,4.86000000000001,0,,,62.06,0,0,false,false,7,7,0,236,228,0,station,M2_empty_history,82
C,seattle,2026-07-20,20260720T075704757208-0400,04:57:04.309857,297,60.08,66.92,6.84,0,,,60.08,0,0,false,false,7,7,0,297,291,0,station,M2_empty_history,82
C,seattle,2026-07-21,20260721T040502309537-0400,01:05:01.147536,65,69.08,71.06,1.98,0,,,69.08,0,0,false,false,7,7,0,65,55,0,station,M2_empty_history,92
C,seattle,2026-07-21,20260721T045942434252-0400,01:59:41.391662,119,66.92,71.06,4.14,0,,,66.92,0,0,false,false,7,7,0,119,110,0,station,M2_empty_history,92
C,seattle,2026-07-21,20260721T065805645833-0400,03:58:04.635497,238,68,71.06,3.06,0,,,68,0,0,false,false,7,7,0,238,228,0,station,M2_empty_history,92
C,seattle,2026-07-21,20260721T080205890500-0400,05:02:04.864720,302,66.02,71.06,5.04000000000001,0,,,66.02,0,0,false,false,7,7,0,302,292,0,station,M2_empty_history,92
C,seattle,2026-07-21,20260721T085646436810-0400,05:56:45.378799,356,64.94,71.06,6.12,0,,,64.94,0,0,false,false,7,7,0,356,347,0,station,M2_empty_history,92
C,seattle,2026-07-21,20260721T100947338617-0400,07:09:46.184386,429,64.04,71.06,7.02,0,,,64.04,0,0,false,false,7,7,0,429,411,0,station,M2_empty_history,92
C,seattle,2026-07-22,20260722T050640834030-0400,02:06:39.787175,126,73.94,75.92,1.98,0,,,73.94,0,0,false,false,7,7,0,126,121,0,station,M2_empty_history,94
C,seattle,2026-07-22,20260722T061637928021-0400,03:16:37.683136,196,73.04,75.92,2.88,0,,,73.04,0,0,false,false,7,7,0,196,194,0,station,M2_empty_history,94
C,seattle,2026-07-22,20260722T072838659319-0400,04:28:38.416279,268,69.08,75.92,6.84,0,,,69.08,0,0,false,false,7,7,0,268,267,0,station,M2_empty_history,94
C,seattle,2026-07-22,20260722T100230967395-0400,07:02:29.925072,422,66.92,75.92,9,0,,,66.92,0,0,false,false,7,7,0,422,421,0,station,M2_empty_history,94
C,seattle,2026-07-22,20260722T120445381897-0400,09:04:45.111875,544,73.94,78.98,5.04000000000001,0,,,73.94,0,0,false,false,9,9,0,544,541,0,station,M2_empty_history,94
C,seattle,2026-07-23,20260723T043344594665-0400,01:33:44.235546,93,64.94,66.92,1.98,0,,,64.94,0,0,false,false,7,7,0,93,92,0,station,M2_empty_history,75
C,seattle,2026-07-23,20260723T053823664411-0400,02:38:23.292687,158,62.96,66.92,3.96000000000001,0,,,62.96,0,0,false,false,7,7,0,158,157,0,station,M2_empty_history,75
C,seattle,2026-07-23,20260723T054432821227-0400,02:44:32.616596,164,62.96,66.92,3.96000000000001,0,,,62.96,0,0,false,false,7,7,0,164,163,0,station,M2_empty_history,75
C,seattle,2026-07-23,20260723T060138456293-0400,03:01:38.261097,181,62.06,66.92,4.86000000000001,0,,,62.06,0,0,false,false,7,7,0,181,176,0,station,M2_empty_history,75
C,seattle,2026-07-23,20260723T070201648990-0400,04:02:01.431411,242,60.98,66.92,5.94,0,,,60.98,0,0,false,false,7,7,0,242,239,0,station,M2_empty_history,75
C,seattle,2026-07-24,20260724T035736844097-0400,00:57:36.614444,57,62.06,62.96,0.899999999999999,0,,,62.06,0,0,false,false,7,7,0,57,55,0,station,M2_empty_history,82
C,seattle,2026-07-24,20260724T045706587482-0400,01:57:06.302593,117,60.98,62.96,1.97999999999999,0,,,60.98,0,0,false,false,7,7,0,117,115,0,station,M2_empty_history,82
C,seattle,2026-07-24,20260724T055642928241-0400,02:56:42.733330,176,60.08,62.96,2.88,0,,,60.08,0,0,false,false,7,7,0,176,170,0,station,M2_empty_history,82
C,seattle,2026-07-24,20260724T065630875188-0400,03:56:30.684677,236,59,62.96,3.95999999999999,0,,,59,0,0,false,false,7,7,0,236,233,0,station,M2_empty_history,82
C,seattle,2026-07-24,20260724T075641590305-0400,04:56:41.392282,296,57.02,62.96,5.93999999999999,0,,,57.02,0,0,false,false,7,7,0,296,288,0,station,M2_empty_history,82
C,seattle,2026-07-24,20260724T104534389508-0400,07:45:34.212223,465,59,62.96,3.95999999999999,0,,,59,0,0,false,false,7,7,0,465,464,0,station,M2_empty_history,82
C,seattle,2026-07-24,20260724T105035340670-0400,07:50:34.457592,470,57.92,62.96,5.03999999999999,0,,,57.92,0,0,false,false,7,7,0,470,465,0,station,M2_empty_history,82
C,seattle,2026-07-24,20260724T105535255260-0400,07:55:35.095335,475,57.92,62.96,5.03999999999999,0,,,57.92,0,0,false,false,7,7,0,475,472,0,station,M2_empty_history,82
C,seattle,2026-07-24,20260724T112123747989-0400,08:21:23.546879,501,59,62.96,3.95999999999999,0,,,57.92,0,0,false,false,8,8,0,501,500,0,station,M6_unexplained,82
C,seattle,2026-07-24,20260724T125730275471-0400,09:57:30.067727,597,60.98,62.96,1.97999999999999,0,,,60.98,0,0,false,false,9,9,0,597,596,0,station,M2_empty_history,82
C,seattle,2026-07-24,20260724T130725821592-0400,10:07:24.841227,607,60.98,62.96,1.97999999999999,0,,,60.98,0,0,false,true,9,10,1,607,598,0,station,M2_empty_history,82
C,seattle,2026-07-24,20260724T203233420372-0400,17:32:33.211845,1052,78.98,80.96,1.97999999999999,0,,,78.98,0,0,false,false,17,17,0,1052,1047,0,station,M2_empty_history,82
C,seattle,2026-07-25,20260725T035648079283-0400,00:56:47.873060,56,60.98,62.96,1.97999999999999,0,,,60.98,0,0,false,false,7,7,0,56,55,0,station,M2_empty_history,72
C,seattle,2026-07-25,20260725T035835870659-0400,00:58:35.669513,58,60.98,62.96,1.97999999999999,0,,,60.98,0,0,false,false,7,7,0,58,57,0,station,M2_empty_history,72
C,seattle,2026-07-25,20260725T050141398336-0400,02:01:39.966856,121,60.08,62.96,2.88,0,,,60.08,0,0,false,false,7,7,0,121,111,0,station,M2_empty_history,72
C,seattle,2026-07-25,20260725T055649177538-0400,02:56:48.879491,176,59,62.96,3.95999999999999,0,,,59,0,0,false,false,7,7,0,176,176,0,station,M2_empty_history,72
C,seattle,2026-07-25,20260725T065651960761-0400,03:56:51.753988,236,57.92,62.96,5.03999999999999,0,,,57.92,0,0,false,false,7,7,0,236,230,0,station,M2_empty_history,72
C,seattle,2026-07-25,20260725T075438596519-0400,04:54:37.541615,294,57.2,62.96,5.75999999999999,0,,,57.2,0,0,false,false,7,7,0,294,285,0,station,M2_empty_history,72
C,seattle,2026-07-25,20260725T090241534752-0400,06:02:41.338426,362,57.92,62.96,5.03999999999999,0,,,57.92,0,0,false,false,7,7,0,362,360,0,station,M2_empty_history,72
C,seattle,2026-07-25,20260725T145736697171-0400,11:57:36.525197,717,64.94,68,3.06,0,,,64.94,0,0,false,false,11,11,0,717,716,0,station,M2_empty_history,72
C,seattle,2026-07-26,20260726T050128591348-0400,02:01:27.497028,121,62.06,62.96,0.899999999999999,0,,,62.06,0,0,false,false,7,7,0,121,111,0,station,M2_empty_history,72
C,seattle,2026-07-26,20260726T075609951795-0400,04:56:09.641163,296,60.98,62.96,1.97999999999999,0,,,60.98,0,0,false,false,7,7,0,296,288,0,station,M2_empty_history,72
C,seattle,2026-07-26,20260726T084332779335-0400,05:43:31.723423,343,60.08,62.96,2.88,0,,,60.08,0,0,false,false,7,7,0,343,334,0,station,M2_empty_history,72
C,seattle,2026-07-26,20260726T090237793520-0400,06:02:37.629648,362,60.08,62.96,2.88,0,,,60.08,0,0,false,false,7,7,0,362,361,0,station,M2_empty_history,72
C,seattle,2026-07-26,20260726T125830800643-0400,09:58:29.796254,598,62.06,64.94,2.88,0,,,62.06,0,0,false,false,9,9,0,598,596,0,station,M2_empty_history,72
C,seattle,2026-07-26,20260726T143045247016-0400,11:30:45.040406,690,66.02,68,1.98,0,,,66.02,0,0,false,false,11,11,0,690,689,0,station,M2_empty_history,72
