stratum,market_id,target_date,snapshot_id,served_floor_bucket,served_high_so_far,raw_wu_max_since_7am,raw_station_max_since_7am
C,austin,2026-07-24,20260724T150014310888-0400,93,93.02,,93.02
C,austin,2026-07-24,20260724T160021312733-0400,95,95.0,,95.0
C,austin,2026-07-24,20260724T170804563742-0400,95,95.0,,95.0
C,austin,2026-07-24,20260724T180239769657-0400,95,95.0,,95.0
C,austin,2026-07-24,20260724T190624430673-0400,95,95.0,,95.0
C,austin,2026-07-24,20260724T200113884376-0400,95,95.0,,95.0
C,austin,2026-07-24,20260724T210509645167-0400,95,95.0,,95.0
C,austin,2026-07-24,20260724T220008246437-0400,95,95.0,,95.0
C,austin,2026-07-24,20260724T230454960413-0400,95,95.0,,95.0
C,austin,2026-07-24,20260725T000031554354-0400,95,95.0,,95.0
C,austin,2026-07-25,20260725T010030725796-0400,81,80.96,,
C,austin,2026-07-25,20260725T020414843766-0400,79,78.98,,
C,austin,2026-07-25,20260725T030804416644-0400,78,78.08,,
C,austin,2026-07-25,20260725T040247326319-0400,77,77.0,,
C,austin,2026-07-25,20260725T050645686758-0400,77,77.0,,
C,austin,2026-07-25,20260725T060120979109-0400,76,75.92,,
C,austin,2026-07-25,20260725T070502036495-0400,75,75.02,,
C,austin,2026-07-25,20260725T080848546818-0400,74,73.94,,73.94
C,austin,2026-07-25,20260725T090330832200-0400,76,75.92,,75.92
C,austin,2026-07-25,20260725T100712708442-0400,80,80.06,,80.06
C,austin,2026-07-25,20260725T110145379556-0400,83,82.94,,82.94
C,austin,2026-07-25,20260725T120132202579-0400,83,82.94,,82.94
C,austin,2026-07-25,20260725T130016628847-0400,89,89.06,,89.06
C,austin,2026-07-25,20260725T140402588077-0400,91,91.03999999999999,,91.03999999999999
C,austin,2026-07-25,20260725T150752990638-0400,93,93.02,,93.02
C,austin,2026-07-25,20260725T160243973496-0400,93,93.02,,93.02
C,austin,2026-07-25,20260725T170632400573-0400,94,93.91999999999999,,93.91999999999999
C,austin,2026-07-25,20260725T180119697553-0400,95,95.0,,95.0
C,austin,2026-07-25,20260725T190512317689-0400,96,96.08000000000001,,96.08000000000001
C,austin,2026-07-25,20260725T200904020374-0400,96,96.08000000000001,,96.08000000000001
C,austin,2026-07-25,20260725T210350580060-0400,96,96.08000000000001,,96.08000000000001
C,austin,2026-07-25,20260725T220801640873-0400,96,96.08000000000001,,96.08000000000001
C,austin,2026-07-25,20260725T230922775010-0400,96,96.08000000000001,,96.08000000000001
C,austin,2026-07-25,20260726T000458500680-0400,96,96.08000000000001,,96.08000000000001
C,austin,2026-07-26,20260726T010021244989-0400,80,80.06,,
C,austin,2026-07-26,20260726T020409583726-0400,78,78.08,,
C,austin,2026-07-26,20260726T030801073729-0400,77,77.0,,
C,austin,2026-07-26,20260726T040239099420-0400,76,75.92,,
C,austin,2026-07-26,20260726T050920562235-0400,73,73.04,,
C,austin,2026-07-26,20260726T060621785092-0400,74,73.94,,
C,austin,2026-07-26,20260726T070101148225-0400,74,73.94,,
C,austin,2026-07-26,20260726T080446867486-0400,73,73.04,,73.04
C,austin,2026-07-26,20260726T090837726206-0400,75,75.02,,75.02
C,austin,2026-07-26,20260726T100309072430-0400,81,80.6,,80.6
C,austin,2026-07-26,20260726T110034277143-0400,81,80.6,,80.6
C,austin,2026-07-26,20260726T120139804411-0400,86,86.0,,86.0
C,austin,2026-07-26,20260726T130522876817-0400,89,89.06,,89.06
C,austin,2026-07-26,20260726T140009884359-0400,92,91.94,,91.94
C,austin,2026-07-26,20260726T150406746221-0400,94,93.91999999999999,,93.91999999999999
C,austin,2026-07-26,20260726T160803765293-0400,96,96.08000000000001,,96.08000000000001
C,austin,2026-07-26,20260726T170246708470-0400,96,96.08000000000001,,96.08000000000001
C,austin,2026-07-26,20260726T180630416609-0400,96,96.08000000000001,,96.08000000000001
C,austin,2026-07-26,20260726T190108279109-0400,96,96.08000000000001,,96.08000000000001
C,austin,2026-07-26,20260726T200502920831-0400,96,96.08000000000001,,96.08000000000001
C,austin,2026-07-26,20260726T210853381153-0400,96,96.08000000000001,,96.08000000000001
C,austin,2026-07-26,20260726T220359540979-0400,96,96.08000000000001,,96.08000000000001
C,austin,2026-07-26,20260726T230824627829-0400,96,96.08000000000001,,96.08000000000001
C,austin,2026-07-26,20260727T000334772604-0400,96,96.08000000000001,,96.08000000000001
C,austin,2026-07-27,20260727T010032131320-0400,83,82.94,,
C,austin,2026-07-27,20260727T020422657688-0400,80,80.06,,
C,austin,2026-07-27,20260727T030836694314-0400,78,78.08,,
C,austin,2026-07-27,20260727T040315789456-0400,78,78.08,,
C,austin,2026-07-27,20260727T050859032416-0400,76,75.92,,
C,austin,2026-07-27,20260727T060351162655-0400,75,75.02,,
C,austin,2026-07-27,20260727T070733101936-0400,74,73.94,,
C,austin,2026-07-27,20260727T080214947584-0400,75,75.02,,75.02
C,austin,2026-07-27,20260727T090613427885-0400,76,75.92,,75.92
C,austin,2026-07-27,20260727T100053352907-0400,76,75.92,,75.92
C,austin,2026-07-27,20260727T110437855512-0400,76,75.92,,75.92
C,austin,2026-07-27,20260727T120824435993-0400,86,86.0,,86.0
C,austin,2026-07-27,20260727T130259884976-0400,89,89.06,,89.06
C,austin,2026-07-27,20260727T140648437219-0400,89,89.06,,89.06
C,austin,2026-07-27,20260727T150129416016-0400,94,93.91999999999999,,93.91999999999999
C,austin,2026-07-27,20260727T160525539002-0400,96,96.08000000000001,,96.08000000000001
C,austin,2026-07-27,20260727T170906596284-0400,97,96.98,,96.98
C,austin,2026-07-27,20260727T180346814844-0400,97,96.98,,96.98
C,austin,2026-07-27,20260727T190733635774-0400,98,98.06,,98.06
C,austin,2026-07-27,20260727T200213006269-0400,98,98.06,,98.06
C,austin,2026-07-27,20260727T210604485791-0400,98,98.06,,98.06
C,austin,2026-07-27,20260727T220058262042-0400,98,98.06,,98.06
C,austin,2026-07-27,20260727T230521695156-0400,98,98.06,,98.06
C,austin,2026-07-27,20260728T000045208225-0400,98,98.06,,98.06
C,austin,2026-07-28,20260728T010039133841-0400,81,80.96,,
C,austin,2026-07-28,20260728T020430124281-0400,79,78.98,,
C,austin,2026-07-28,20260728T030900046651-0400,78,78.08,,
C,austin,2026-07-28,20260728T040337375058-0400,78,78.08,,
C,austin,2026-07-28,20260728T050003912068-0400,78,78.08,,
C,austin,2026-07-28,20260728T060345460547-0400,76,75.92,,
C,austin,2026-07-28,20260728T070737616767-0400,76,75.92,,
C,austin,2026-07-28,20260728T080219239827-0400,77,77.0,,77.0
C,austin,2026-07-28,20260728T090609584882-0400,79,78.98,,78.98
C,austin,2026-07-28,20260728T100043412722-0400,81,80.96,,80.96
C,austin,2026-07-28,20260728T110422403735-0400,83,82.94,,82.94
C,austin,2026-07-28,20260728T120814765628-0400,86,86.0,,86.0
C,austin,2026-07-28,20260728T130257247398-0400,89,89.06,,89.06
C,austin,2026-07-28,20260728T140645576117-0400,92,91.94,,91.94
C,austin,2026-07-28,20260728T150129415934-0400,94,93.91999999999999,,93.91999999999999
C,austin,2026-07-28,20260728T160522426281-0400,96,96.08000000000001,,96.08000000000001
C,austin,2026-07-28,20260728T170904336594-0400,97,96.98,,96.98
C,austin,2026-07-28,20260728T180344654497-0400,97,96.98,,96.98
C,austin,2026-07-28,20260728T190726994575-0400,97,96.98,,96.98
C,austin,2026-07-28,20260728T200209929365-0400,97,96.98,,96.98
C,austin,2026-07-28,20260728T210607157918-0400,97,96.98,,96.98
C,austin,2026-07-28,20260728T220105424730-0400,97,96.98,,96.98
C,austin,2026-07-28,20260728T230535337181-0400,97,96.98,,96.98
C,austin,2026-07-28,20260729T000055910522-0400,97,96.98,,96.98
C,austin,2026-07-29,20260729T010032120598-0400,81,80.96,,
C,austin,2026-07-29,20260729T020424638528-0400,79,78.98,,
C,austin,2026-07-29,20260729T030814340000-0400,78,78.08,,
C,austin,2026-07-29,20260729T040253678150-0400,77,77.0,,
C,austin,2026-07-29,20260729T050329585462-0400,76,75.92,,
C,austin,2026-07-29,20260729T060714598783-0400,76,75.92,,
C,austin,2026-07-29,20260729T070150395393-0400,77,77.0,,
C,austin,2026-07-29,20260729T080541242085-0400,76,75.92,,75.92
C,austin,2026-07-29,20260729T090023144305-0400,76,75.92,,75.92
C,austin,2026-07-29,20260729T100405760804-0400,82,82.04,,82.04
C,austin,2026-07-29,20260729T110132092608-0400,82,82.04,,82.04
C,austin,2026-07-29,20260729T120233852628-0400,86,86.0,,86.0
C,austin,2026-07-29,20260729T130616496224-0400,91,91.03999999999999,,91.03999999999999
C,austin,2026-07-29,20260729T140025125580-0400,92,91.94,,91.94
C,austin,2026-07-29,20260729T150446637640-0400,93,93.02,,93.02
C,austin,2026-07-29,20260729T160841020819-0400,95,95.0,,95.0
C,austin,2026-07-29,20260729T170329234858-0400,96,96.08000000000001,,96.08000000000001
C,austin,2026-07-29,20260729T180712861555-0400,97,96.98,,96.98
C,austin,2026-07-29,20260729T190155451188-0400,98,98.06,,98.06
C,austin,2026-07-29,20260729T200543299794-0400,98,98.06,,98.06
C,austin,2026-07-29,20260729T210027670136-0400,98,98.06,,98.06
C,austin,2026-07-29,20260729T220606789523-0400,98,98.06,,98.06
C,austin,2026-07-29,20260729T230153009624-0400,98,98.06,,98.06
C,austin,2026-07-29,20260730T000638584692-0400,98,98.06,,98.06
C,austin,2026-07-30,20260730T010030560672-0400,83,82.94,,
C,austin,2026-07-30,20260730T020417381792-0400,81,80.96,,
C,austin,2026-07-30,20260730T030834443623-0400,80,80.06,,
C,austin,2026-07-30,20260730T040313448191-0400,80,80.06,,
C,austin,2026-07-30,20260730T050900002760-0400,79,78.98,,
C,austin,2026-07-30,20260730T060343100525-0400,78,78.08,,
C,austin,2026-07-30,20260730T070724878242-0400,77,77.0,,
C,austin,2026-07-30,20260730T080204121352-0400,76,75.92,,75.92
C,austin,2026-07-30,20260730T090552890479-0400,78,78.08,,78.08
C,austin,2026-07-30,20260730T100027061733-0400,81,80.96,,80.96
C,austin,2026-07-30,20260730T110230528293-0400,81,80.96,,80.96
C,austin,2026-07-30,20260730T120746954260-0400,89,89.06,,89.06
C,austin,2026-07-30,20260730T130223367712-0400,91,91.03999999999999,,91.03999999999999
C,austin,2026-07-30,20260730T140610849126-0400,94,93.91999999999999,,93.91999999999999
C,austin,2026-07-30,20260730T150052642391-0400,96,96.08000000000001,,96.08000000000001
C,austin,2026-07-30,20260730T160443294111-0400,98,98.06,,98.06
C,austin,2026-07-30,20260730T170833174248-0400,100,100.03999999999999,,100.03999999999999
C,austin,2026-07-30,20260730T180313552471-0400,100,100.03999999999999,,100.03999999999999
C,austin,2026-07-30,20260730T190704463793-0400,100,100.03999999999999,,100.03999999999999
C,austin,2026-07-30,20260730T200146299045-0400,100,100.03999999999999,,100.03999999999999
C,austin,2026-07-30,20260730T210533549588-0400,100,100.03999999999999,,100.03999999999999
C,austin,2026-07-30,20260730T220028932299-0400,100,100.03999999999999,,100.03999999999999
C,austin,2026-07-30,20260730T230450709764-0400,100,100.03999999999999,,100.03999999999999
C,austin,2026-07-30,20260731T000914618693-0400,100,100.03999999999999,,100.03999999999999
C,chicago,2026-07-01,20260701T010025-0400,,,,
C,chicago,2026-07-01,20260701T020355-0400,,,,
C,chicago,2026-07-01,20260701T030752-0400,,,,
C,chicago,2026-07-01,20260701T040214-0400,,,,
C,chicago,2026-07-01,20260701T050537-0400,,,,
C,chicago,2026-07-01,20260701T060903-0400,,,,
C,chicago,2026-07-01,20260701T070328-0400,,,,
C,chicago,2026-07-01,20260701T080657-0400,,,,
C,chicago,2026-07-01,20260701T090123-0400,,,,
C,chicago,2026-07-01,20260701T100725-0400,,,,
C,chicago,2026-07-01,20260701T110720-0400,,,,
C,chicago,2026-07-01,20260701T120236-0400,,,,
C,chicago,2026-07-01,20260701T130316-0400,,,,
C,chicago,2026-07-01,20260701T140623-0400,,,,
C,chicago,2026-07-01,20260701T150307-0400,,,,
C,chicago,2026-07-01,20260701T160638-0400,,,,
C,chicago,2026-07-01,20260701T170203-0400,,,,
C,chicago,2026-07-01,20260701T180605-0400,,,,
C,chicago,2026-07-01,20260701T190452-0400,,,,
C,chicago,2026-07-01,20260701T200830-0400,,,,
C,chicago,2026-07-01,20260701T210305-0400,,,,
C,chicago,2026-07-01,20260701T220657-0400,,,,
C,chicago,2026-07-01,20260701T230149-0400,,,,
C,chicago,2026-07-01,20260702T000548-0400,,,,
C,chicago,2026-07-02,20260702T010046-0400,,,,
C,chicago,2026-07-02,20260702T020420-0400,,,,
C,chicago,2026-07-02,20260702T030755-0400,,,,
C,chicago,2026-07-02,20260702T040225-0400,,,,
C,chicago,2026-07-02,20260702T050550-0400,,,,
C,chicago,2026-07-02,20260702T060015-0400,,,,
C,chicago,2026-07-02,20260702T070345-0400,,,,
C,chicago,2026-07-02,20260702T080723-0400,,,,
C,chicago,2026-07-02,20260702T090158-0400,,,,
C,chicago,2026-07-02,20260702T100756-0400,,,,
C,chicago,2026-07-02,20260702T110514-0400,,,,
C,chicago,2026-07-02,20260702T120102-0400,,,,
C,chicago,2026-07-02,20260702T130454-0400,,,,
C,chicago,2026-07-02,20260702T140843-0400,,,,
C,chicago,2026-07-02,20260702T150346-0400,,,,
C,chicago,2026-07-02,20260702T160726-0400,,,,
C,chicago,2026-07-02,20260702T170150-0400,,,,
C,chicago,2026-07-02,20260702T181500-0400,94,93.91999999999999,,93.91999999999999
C,chicago,2026-07-02,20260702T190111-0400,94,93.91999999999999,,93.91999999999999
C,chicago,2026-07-02,20260702T200519-0400,94,93.91999999999999,,93.91999999999999
C,chicago,2026-07-02,20260702T210029-0400,94,93.91999999999999,,93.91999999999999
C,chicago,2026-07-02,20260702T220045-0400,94,93.91999999999999,,93.91999999999999
C,chicago,2026-07-02,20260702T230502-0400,94,93.91999999999999,,93.91999999999999
C,chicago,2026-07-02,20260703T000851-0400,94,93.91999999999999,,93.91999999999999
C,chicago,2026-07-03,20260703T010523-0400,72,71.96,,
C,chicago,2026-07-03,20260703T021255-0400,71,71.06,,
C,chicago,2026-07-03,20260703T030311-0400,71,71.06,,
C,chicago,2026-07-03,20260703T040653-0400,72,71.96,,
C,chicago,2026-07-03,20260703T050123-0400,71,71.06,,
C,chicago,2026-07-03,20260703T060449-0400,72,71.96,,
C,chicago,2026-07-03,20260703T070818-0400,72,71.96,,
C,chicago,2026-07-03,20260703T080240-0400,74,73.94,,73.94
C,chicago,2026-07-03,20260703T090615-0400,76,75.92,,75.92
C,chicago,2026-07-03,20260703T100451-0400,80,80.06,,80.06
C,chicago,2026-07-03,20260703T110739-0400,83,82.94,,82.94
C,chicago,2026-07-03,20260703T120303-0400,84,84.02,,84.02
C,chicago,2026-07-03,20260703T131324-0400,86,86.0,,86.0
C,chicago,2026-07-03,20260703T140418-0400,86,86.0,,86.0
C,chicago,2026-07-03,20260703T150414-0400,86,86.0,,86.0
C,chicago,2026-07-03,20260703T160958-0400,86,86.0,,86.0
C,chicago,2026-07-03,20260703T170336-0400,86,86.0,,86.0
C,chicago,2026-07-03,20260703T182720-0400,86,86.0,,86.0
C,chicago,2026-07-03,20260703T190429-0400,86,86.0,,86.0
C,chicago,2026-07-03,20260703T204837375302-0400,86,86.0,,86.0
C,chicago,2026-07-03,20260703T210217313392-0400,86,86.0,,86.0
C,chicago,2026-07-03,20260703T224203797102-0400,86,86.0,,86.0
C,chicago,2026-07-03,20260703T230018754296-0400,86,86.0,,86.0
C,chicago,2026-07-03,20260704T000042071283-0400,86,86.0,,86.0
C,chicago,2026-07-04,20260704T010120705985-0400,71,71.06,,
C,chicago,2026-07-04,20260704T020323370755-0400,70,69.98,,
C,chicago,2026-07-04,20260704T030833656145-0400,70,69.98,,
C,chicago,2026-07-04,20260704T040303141056-0400,69,69.08,,
C,chicago,2026-07-04,20260704T050635701816-0400,70,69.98,,
C,chicago,2026-07-04,20260704T060058628533-0400,70,69.98,,
C,chicago,2026-07-04,20260704T070424857579-0400,69,69.08,,
C,chicago,2026-07-04,20260704T080801811828-0400,71,71.06,,71.06
C,chicago,2026-07-04,20260704T090233556048-0400,74,73.94,,73.94
C,chicago,2026-07-04,20260704T101038438591-0400,76,75.92,,75.92
C,chicago,2026-07-04,20260704T110433970310-0400,78,78.08,,78.08
C,chicago,2026-07-04,20260704T120234084724-0400,81,80.96,,80.96
C,chicago,2026-07-04,20260704T131058136045-0400,83,82.94,,82.94
C,chicago,2026-07-04,20260704T140618416093-0400,83,82.94,,82.94
C,chicago,2026-07-04,20260704T150958524618-0400,83,82.94,,82.94
C,chicago,2026-07-04,20260704T161106598925-0400,83,82.94,,82.94
C,chicago,2026-07-04,20260704T170336792922-0400,83,82.94,,82.94
C,chicago,2026-07-04,20260704T180250853274-0400,83,82.94,,82.94
C,chicago,2026-07-04,20260704T190622230780-0400,83,82.94,,82.94
C,chicago,2026-07-04,20260704T200051486902-0400,83,82.94,,82.94
C,chicago,2026-07-04,20260704T210432015108-0400,83,82.94,,82.94
C,chicago,2026-07-04,20260704T220817075203-0400,83,82.94,,82.94
C,chicago,2026-07-04,20260704T230300598834-0400,83,82.94,,82.94
C,chicago,2026-07-04,20260705T000655098661-0400,83,82.94,,82.94
C,chicago,2026-07-05,20260705T010148562909-0400,68,68.0,,
C,chicago,2026-07-05,20260705T020520801994-0400,68,68.0,,
C,chicago,2026-07-05,20260705T030001223321-0400,67,66.92,,
C,chicago,2026-07-05,20260705T040330599261-0400,68,68.0,,
C,chicago,2026-07-05,20260705T050651944088-0400,67,66.92,,
C,chicago,2026-07-05,20260705T060115335531-0400,66,66.02,,
C,chicago,2026-07-05,20260705T070449305737-0400,67,66.92,,
C,chicago,2026-07-05,20260705T080818445414-0400,67,66.92,,66.92
C,chicago,2026-07-05,20260705T090246719082-0400,69,69.08,,69.08
C,chicago,2026-07-05,20260705T101049294587-0400,69,69.08,,69.08
C,chicago,2026-07-05,20260705T110534579346-0400,70,69.98,,69.98
C,chicago,2026-07-05,20260705T120044615012-0400,71,71.06,,71.06
C,chicago,2026-07-05,20260705T130419384385-0400,71,71.06,,71.06
C,chicago,2026-07-05,20260705T140752616791-0400,72,71.96,,71.96
C,chicago,2026-07-05,20260705T150236631660-0400,72,71.96,,71.96
C,chicago,2026-07-05,20260705T160611582591-0400,76,75.92,,75.92
C,chicago,2026-07-05,20260705T170053268659-0400,76,75.92,,75.92
C,chicago,2026-07-05,20260705T180021807496-0400,76,75.92,,75.92
C,chicago,2026-07-05,20260705T190645638292-0400,76,75.92,,75.92
C,chicago,2026-07-05,20260705T202756911554-0400,76,75.92,,75.92
C,chicago,2026-07-05,20260705T210453260231-0400,76,75.92,,75.92
C,chicago,2026-07-05,20260705T220105810677-0400,76,75.92,,75.92
C,chicago,2026-07-05,20260705T230445814435-0400,76,75.92,,75.92
C,chicago,2026-07-05,20260706T000500286248-0400,76,75.92,,75.92
C,chicago,2026-07-07,20260707T010048509955-0400,68,68.0,,
C,chicago,2026-07-07,20260707T020707464561-0400,68,68.0,,
C,chicago,2026-07-07,20260707T030808269246-0400,66,66.02,,
C,chicago,2026-07-07,20260707T040239888384-0400,65,64.94,,
C,chicago,2026-07-07,20260707T050603198963-0400,65,64.94,,
C,chicago,2026-07-07,20260707T060025120698-0400,66,66.02,,
C,chicago,2026-07-07,20260707T070357845744-0400,66,66.02,,
C,chicago,2026-07-07,20260707T080736402725-0400,69,69.08,,69.08
C,chicago,2026-07-07,20260707T090209168879-0400,73,73.04,,73.04
C,chicago,2026-07-07,20260707T102302911827-0400,78,78.08,,78.08
C,chicago,2026-07-07,20260707T110836142100-0400,81,80.96,,80.96
C,chicago,2026-07-07,20260707T120426271781-0400,81,80.96,,80.96
C,chicago,2026-07-07,20260707T130319550356-0400,83,82.94,,82.94
C,chicago,2026-07-07,20260707T140653780778-0400,84,84.02,,84.02
C,chicago,2026-07-07,20260707T150831004300-0400,84,84.02,,84.02
C,chicago,2026-07-07,20260707T160720592810-0400,84,84.02,,84.02
C,chicago,2026-07-07,20260707T170722832670-0400,85,84.91999999999999,,84.91999999999999
C,chicago,2026-07-07,20260707T180713315040-0400,85,84.91999999999999,,84.91999999999999
C,chicago,2026-07-07,20260707T190100668939-0400,85,84.91999999999999,,84.91999999999999
C,chicago,2026-07-07,20260707T200536794116-0400,85,84.91999999999999,,84.91999999999999
C,chicago,2026-07-07,20260707T210008477242-0400,85,84.91999999999999,,84.91999999999999
C,chicago,2026-07-07,20260707T220404650728-0400,85,84.91999999999999,,84.91999999999999
C,chicago,2026-07-07,20260707T230808666456-0400,85,84.91999999999999,,84.91999999999999
C,chicago,2026-07-07,20260708T000254254204-0400,85,84.91999999999999,,84.91999999999999
C,chicago,2026-07-08,20260708T010024190504-0400,75,75.02,,
C,chicago,2026-07-08,20260708T020418618540-0400,72,71.96,,
C,chicago,2026-07-08,20260708T030815790185-0400,70,69.98,,
C,chicago,2026-07-08,20260708T040246242319-0400,69,69.08,,
C,chicago,2026-07-08,20260708T050611789638-0400,69,69.08,,
